id	country	geolocation	level	adm1	location	disastertype	continent
894	02-458	Nepal	Pyuthan	3	Mid-Western	Pyuthan	flood	Asia
895	02-458	Nepal	Baglung	3	West	Baglung	flood	Asia
896	02-458	Nepal	Rupandehi	3	West	Rupandehi	flood	Asia
897	02-458	Nepal	Banke	3	Mid-Western	Banke	flood	Asia
898	02-458	Nepal	Palpa	3	West	Palpa	flood	Asia
899	02-459	Nepal	Mugu	3	Mid-Western	Mugu	flood	Asia
900	02-459	Nepal	Syangja	3	West	Syangja	flood	Asia
901	02-459	Nepal	Parbat	3	West	Parbat district	flood	Asia
902	02-459	Nepal	Pyuthan	3	Mid-Western	Pyuthan district	flood	Asia
903	02-459	Nepal	Kaski	3	West	Kaski	flood	Asia
904	02-459	Nepal	Terhathum	3	East	Terhathum district	flood	Asia
905	02-459	Nepal	Saptari	3	East	Tilathi	flood	Asia
906	02-46	Bangladesh	Teknaf	3	Chittagong	Teknaf	storm	Asia
907	02-46	Bangladesh	Kutubdia	3	Chittagong	Kutubdia	storm	Asia
908	02-46	Bangladesh	Ramu	3	Chittagong	Ramu	storm	Asia
909	02-46	Bangladesh	Pekua	3	Chittagong	Pekua	storm	Asia
910	02-46	Bangladesh	Chandanaish	3	Chittagong	Chandanaish	storm	Asia
911	02-46	Bangladesh	Sitakunda	3	Chittagong	Sitakunda	storm	Asia
912	02-460	Nepal	Jhapa	3	East	Jhapa	flood	Asia
913	02-460	Nepal	Rasuwa	3	Central	Rasuwa	flood	Asia
914	02-460	Nepal	Dhading	3	Central	Dhading	flood	Asia
915	02-460	Nepal	Parbat	3	West	Parbat	flood	Asia
916	02-460	Nepal	Dang	3	Mid-Western	Dang	flood	Asia
917	02-460	Nepal	Nawalparasi	3	West	Nawalparasi	flood	Asia
918	02-460	Nepal	Terhathum	3	East	Terathum	flood	Asia
919	02-460	Nepal	Sarlahi	3	Central	Sarlai	flood	Asia
920	02-460	Nepal	Dolakha	3	Central	Dolakha districts	flood	Asia
921	02-460	Nepal	Siraha	3	East	Sirha	flood	Asia
922	02-460	Nepal	Baglung	3	West	Baglung	flood	Asia
923	02-460	Nepal	Sunsari	3	East	Sunsari	flood	Asia
924	02-460	Nepal	Morang	3	East	Morang	flood	Asia
925	02-460	Nepal	Syangja	3	West	Syangia	flood	Asia
926	02-460	Nepal	Panchthar	3	East	Panchhthar	flood	Asia
927	02-460	Nepal	Kailali	3	Far-Western	Kailali	flood	Asia
928	02-460	Nepal	Bardiya	3	Mid-Western	Bardia	flood	Asia
929	02-460	Nepal	Palpa	3	West	Palpa	flood	Asia
930	02-460	Nepal	Sindhuli	3	Central	Sindhuli	flood	Asia
931	02-460	Nepal	Kaski	3	West	Kaski	flood	Asia
932	02-460	Nepal	Pyuthan	3	Mid-Western	Pyuthan	flood	Asia
933	02-460	Nepal	Ramechhap	3	Central	Ramechhap	flood	Asia
934	02-460	Nepal	Banke	3	Mid-Western	Banke	flood	Asia
935	02-460	Nepal	Doti	3	Far-Western	Doti	flood	Asia
936	02-460	Nepal	Saptari	3	East	Saptari	flood	Asia
937	02-460	Nepal	Rupandehi	3	West	Rupendehi	flood	Asia
938	02-460	Nepal	Lalitpur	3	Central	Lalitpur	flood	Asia
939	02-461	Nepal	Sarlahi	3	Central	Sarlahi	flood	Asia
940	02-461	Nepal	Rolpa	3	Mid-Western	Rolpa district	flood	Asia
941	02-461	Nepal	Dang	3	Mid-Western	Dang	flood	Asia
942	02-461	Nepal	Sindhuli	3	Central	Sindhuli districts	flood	Asia
943	02-473	Niger	ZR Tchirozerine	3	Agadez	Ingal city	flood	Africa
944	02-496	Pakistan	Tando Allahyar	3	Sind	Tando Allahyar	flood	Asia
945	02-497	Pakistan	Pishin	3	Baluchistan	Pishin	flood	Asia
946	02-497	Pakistan	Gwadar	3	Baluchistan	Gwadar	flood	Asia
947	02-497	Pakistan	Panjgur	3	Baluchistan	Panjgur	flood	Asia
948	02-497	Pakistan	Kech	3	Baluchistan	Kech	flood	Asia
949	02-497	Pakistan	Qilla Abdullah	3	Baluchistan	Qila Abdullah districts	flood	Asia
950	02-499	Pakistan	Sahiwal	3	Punjab	Chichawatni	storm	Asia
951	02-499	Pakistan	Nankana Sahib	3	Punjab	Nankana Sahib	storm	Asia
952	02-499	Pakistan	Sialkot	3	Punjab	Sialkot	storm	Asia
953	02-499	Pakistan	Lodhran	3	Punjab	Lodhran	storm	Asia
954	02-499	Pakistan	Sheikhupura	3	Punjab	Sheikupura	storm	Asia
955	02-499	Pakistan	Kasur	3	Punjab	Kasur	storm	Asia
956	02-500	Pakistan	Dera Bugti	3	Baluchistan	Dera Bugti district	flood	Asia
957	02-500	Pakistan	Kholu	3	Baluchistan	Kholu districts	flood	Asia
958	02-500	Pakistan	Lasbela	3	Baluchistan	Lasbela district	flood	Asia
959	02-509	Peru	Paratia	3	Puno	Paratia cities	earthquake	South America
960	02-511	Peru	Chivay	3	Arequipa	Chivay	earthquake	South America
961	02-511	Peru	Callalli	3	Arequipa	Callalli	earthquake	South America
962	02-511	Peru	Maca	3	Arequipa	Maca	earthquake	South America
963	02-511	Peru	Madrigal	3	Arequipa	Madrigal	earthquake	South America
964	02-511	Peru	Ichupampa	3	Arequipa	Ichupampa	earthquake	South America
965	02-511	Peru	Yanque	3	Arequipa	Yanque	earthquake	South America
966	02-511	Peru	Tuti	3	Arequipa	Tuti	earthquake	South America
967	02-511	Peru	Achoma	3	Arequipa	Achoma	earthquake	South America
968	02-511	Peru	Tapay	3	Arequipa	Tapay	earthquake	South America
969	02-511	Peru	Lari	3	Arequipa	Lari	earthquake	South America
970	02-513	Peru	Chongoyape	3	Lambayeque	Chongoyape	flood	South America
971	02-513	Peru	Jose Leonardo Ortiz	3	Lambayeque	Ortiz	flood	South America
972	02-513	Peru	Picsi	3	Lambayeque	Picsi	flood	South America
973	02-513	Peru	Mochumi	3	Lambayeque	Mochumi districts	flood	South America
974	02-513	Peru	Monsefu	3	Lambayeque	Monsefu	flood	South America
975	02-513	Peru	Tucume	3	Lambayeque	Tucume	flood	South America
976	02-513	Peru	Reque	3	Lambayeque	Reque	flood	South America
977	02-513	Peru	Jayanca	3	Lambayeque	Jayanca	flood	South America
978	02-513	Peru	Eten	3	Lambayeque	Eten	flood	South America
979	02-513	Peru	Motupe	3	Lambayeque	Motupe	flood	South America
980	02-513	Peru	Morrope	3	Lambayeque	Morrope	flood	South America
981	02-513	Peru	Illimo	3	Lambayeque	Illimo	flood	South America
982	02-513	Peru	Pacora	3	Lambayeque	Pacora	flood	South America
983	02-513	Peru	Olmos	3	Lambayeque	Olmos	flood	South America
984	02-513	Peru	Pimentel	3	Lambayeque	Pimentel	flood	South America
985	02-513	Peru	Sana	3	Lambayeque	Zana	flood	South America
986	02-515	Peru	Acari	3	Arequipa	Acari	earthquake	South America
987	02-515	Peru	Lomas	3	Arequipa	Lomas districts	earthquake	South America
988	02-515	Peru	Jaqui	3	Arequipa	Jaqui	earthquake	South America
989	02-515	Peru	Quicacha	3	Arequipa	Quicaca	earthquake	South America
990	02-515	Peru	Pullo	3	Ayacucho	Pullo district	earthquake	South America
991	02-515	Peru	Yauca	3	Arequipa	Yauca	earthquake	South America
992	02-535	Philippines	Marikaban	3	Batangas	Maricaban Island	earthquake	Asia
993	02-54	Belgium	Mons	3	Wallonie	Mons region	storm	Europe
994	02-549	Poland	Czersk	3	Pomorskie	Suszek	storm	Europe
995	02-549	Poland	Konarzyny	3	Pomorskie	Konarzyny	storm	Europe
996	02-566	Rwanda	Nyakiriba	3	Iburengerazuba	Nyakiliba	flood	Africa
997	02-566	Rwanda	Nyundo	3	Iburengerazuba	Nyundo	flood	Africa
998	02-566	Rwanda	Rugerero	3	Iburengerazuba	Rugerero	flood	Africa
999	02-566	Rwanda	Kanama	3	Iburengerazuba	Kanama	flood	Africa
1000	02-58	Bolivia	Apolo	3	La Paz	Apolo municipality	flood	South America
1001	02-58	Bolivia	Achocalla	3	La Paz	Achocalla municipality	flood	South America
1002	02-580	Senegal	Mbane	3	Saint-Louis	Mbane	flood	Africa
1003	02-591	South Africa	Nqutu	3	KwaZulu-Natal	Nquthu	storm	Africa
1004	02-591	South Africa	Mogale City	3	Gauteng	Krugersdorp	storm	Africa
1005	02-592	South Africa	Nqutu	3	KwaZulu-Natal	Nquthu	flood	Africa
1006	02-592	South Africa	Umzumbe	3	KwaZulu-Natal	uMzumbe  municipality	flood	Africa
1007	02-592	South Africa	Umdoni	3	KwaZulu-Natal	uMdoni	flood	Africa
1008	02-592	South Africa	UMuziwabantu	3	KwaZulu-Natal	uMuziwabantu	flood	Africa
1009	02-593	South Africa	Mossel Bay	3	Western Cape	Mossel Bay	storm	Africa
1010	02-593	South Africa	George	3	Western Cape	Pacaltsdorp	storm	Africa
1011	02-593	South Africa	Knysna	3	Western Cape	Knysna	storm	Africa
1012	02-621	Tanzania	Ikwiriri	3	Pwani	Ikwiriri	flood	Africa
1013	02-621	Tanzania	Chumbi	3	Pwani	Chumbi	flood	Africa
1014	02-621	Tanzania	Umwe	3	Pwani	Umwe	flood	Africa
1015	02-621	Tanzania	Mwaseni	3	Pwani	Mwaseni	flood	Africa
1016	02-621	Tanzania	Ngorongo	3	Pwani	Ngorongo	flood	Africa
1017	02-621	Tanzania	Mtunda	3	Pwani	Mtunda	flood	Africa
1018	02-621	Tanzania	Maparoni	3	Pwani	Maparoni	flood	Africa
1019	02-621	Tanzania	Mgomba	3	Pwani	Mgomba	flood	Africa
1020	02-621	Tanzania	Kiongoroni	3	Pwani	Kiongoloni	flood	Africa
1021	02-621	Tanzania	Utete	3	Pwani	Utete wards	flood	Africa
1022	02-625	Tanzania	Kigamboni	3	Dar Es Salaam	Temeke and Kigamboni Municipals	flood	Africa
1023	02-645	Uganda	Karusandara	3	Kasese	Karusandara sub-county	flood	Africa
1024	02-651	United Kingdom	Lancaster	3	England	Lancaster	flood	Europe
1025	02-651	United Kingdom	Craven	3	England	Craven	flood	Europe
1026	02-68	Burkina Faso	Ouagadougou	3	Centre	Ouagadougou city	flood	Africa
1027	02-68	Burkina Faso	Tanghin-Dassouri	3	Centre	Tanghlin Dassouri Arr.	flood	Africa
1028	02-73	Canada	Chetwynd	3	British Columbia	Chetwynd	flood	North America
1029	02-73	Canada	Dawson Creek	3	British Columbia	Dawson Creek	flood	North America
1030	02-74	Canada	Lake Country	3	British Columbia	Lake country	flood	North America
1031	02-74	Canada	Kelowna	3	British Columbia	Kelowna	flood	North America
1032	02-74	Canada	Grand Forks	3	British Columbia	Grand Forks	flood	North America
1033	02-75	Canada	Tecumseh	3	Ontario	Tecumseh	flood	North America
1034	02-80	Chile	Diego De Almagro	3	Atacama	Diego de Almagro	flood	South America
1035	03-10	Albania	Lushnje	3	Fier	Lushnjë	extreme temperature	Europe
1036	03-10	Albania	Kolonje	3	Fier	Kolonjë	extreme temperature	Europe
1037	03-108	Chile	Pucon	3	Araucania	Pucon	extreme temperature	South America
1038	03-108	Chile	Curarrehue	3	Araucania	Curarrehue	extreme temperature	South America
1039	03-114	Chile	Cunco	3	Araucania	Cunco	extreme temperature	South America
1040	03-114	Chile	Lonquimay	3	Araucania	Lonquimay villages	extreme temperature	South America
1041	03-114	Chile	Villarrica	3	Araucania	Villarrica	extreme temperature	South America
1042	03-114	Chile	Pucon	3	Araucania	Pucon	extreme temperature	South America
1043	03-114	Chile	Curarrehue	3	Araucania	Curarrehue	extreme temperature	South America
1044	03-114	Chile	Vilcun	3	Araucania	Vilcun villages	extreme temperature	South America
1045	03-115	Chile	Lonquimay	3	Araucania	Lonquimay	extreme temperature	South America
1046	03-115	Chile	Pucon	3	Araucania	Pucón	extreme temperature	South America
1047	03-115	Chile	Carahue	3	Araucania	Carahue	extreme temperature	South America
1048	03-115	Chile	Cunco	3	Araucania	Cunco	extreme temperature	South America
1049	03-115	Chile	Curacautin	3	Araucania	Curacautín	extreme temperature	South America
1050	03-115	Chile	Melipeuco	3	Araucania	Melipeuco	extreme temperature	South America
1051	03-115	Chile	Curarrehue	3	Araucania	Curarrehue	extreme temperature	South America
1052	03-115	Chile	Puren	3	Araucania	Purén villages	extreme temperature	South America
1053	03-115	Chile	Villarrica	3	Araucania	Villarrica villages	extreme temperature	South America
1054	03-130	China	Mohe	3	Heilongjiang	Mohe area	extreme temperature	Asia
1055	03-166	France	Lyon	3	Auvergne-Rhone-Alpes	Lyon city	extreme temperature	Europe
1056	03-191	Greece	Kerkyra	3	Peloponnese, Western Greece And The Ionian Islands	kerkyras district	extreme temperature	Europe
1057	03-249	India	Sundarnagar	3	Himachal Pradesh	Sundernagar city	extreme temperature	Asia
1058	03-342	Morocco	Guercif	3	Taza-Al Hoceima-Taounate	Guercif cities	extreme temperature	Africa
1059	03-344	Morocco	Guercif	3	Taza-Al Hoceima-Taounate	Guercif	extreme temperature	Africa
1060	03-347	Nepal	Parsa	3	Central	Parsa	extreme temperature	Asia
1061	03-347	Nepal	Sarlahi	3	Central	Sarlahi areas	extreme temperature	Asia
1062	03-347	Nepal	Banke	3	Mid-Western	Banke	extreme temperature	Asia
1063	03-347	Nepal	Bardiya	3	Mid-Western	Bardiya areas	extreme temperature	Asia
1064	03-347	Nepal	Kailali	3	Far-Western	Kailali area	extreme temperature	Asia
1065	03-347	Nepal	Bara	3	Central	Bara	extreme temperature	Asia
1066	03-347	Nepal	Mahottari	3	Central	Mahottari	extreme temperature	Asia
1067	03-347	Nepal	Rautahat	3	Central	Rautahat areas	extreme temperature	Asia
1068	03-350	Nepal	Ilam	3	East	Ilam	extreme temperature	Asia
1069	03-350	Nepal	Dhankuta	3	East	Dhankuta	extreme temperature	Asia
1070	03-350	Nepal	Bhojpur	3	East	Bhojpur	extreme temperature	Asia
1071	03-350	Nepal	Taplejung	3	East	Taplejung	extreme temperature	Asia
1072	03-350	Nepal	Solukhumbu	3	East	Solukhumbu	extreme temperature	Asia
1073	03-350	Nepal	Khotang	3	East	Khotang	extreme temperature	Asia
1074	03-350	Nepal	Panchthar	3	East	Panchthar	extreme temperature	Asia
1075	03-351	Nepal	Mahottari	3	Central	Mahottari	extreme temperature	Asia
1076	03-351	Nepal	Bhojpur	3	East	Bhojpur	extreme temperature	Asia
1077	03-351	Nepal	Parbat	3	West	Parbat area	extreme temperature	Asia
1078	03-351	Nepal	Bardiya	3	Mid-Western	Bardiya	extreme temperature	Asia
1079	03-351	Nepal	Morang	3	East	Morang	extreme temperature	Asia
1080	03-351	Nepal	Khotang	3	East	Khotang	extreme temperature	Asia
1081	03-351	Nepal	Dhankuta	3	East	Dhankuta	extreme temperature	Asia
1082	03-351	Nepal	Banke	3	Mid-Western	Banke	extreme temperature	Asia
1083	03-351	Nepal	Rautahat	3	Central	Rautahat areas	extreme temperature	Asia
1084	03-351	Nepal	Kailali	3	Far-Western	Kailali area	extreme temperature	Asia
1085	03-351	Nepal	Jhapa	3	East	Jhapa areas	extreme temperature	Asia
1086	03-351	Nepal	Nawalparasi	3	West	Nawalparasi	extreme temperature	Asia
1087	03-351	Nepal	Bara	3	Central	Bara	extreme temperature	Asia
1088	03-351	Nepal	Sunsari	3	East	Sunsari areas	extreme temperature	Asia
1089	03-351	Nepal	Kanchanpur	3	Far-Western	Kanchanpur area	extreme temperature	Asia
1090	03-351	Nepal	Saptari	3	East	Saptari	extreme temperature	Asia
1091	03-351	Nepal	Siraha	3	East	Siraha areas	extreme temperature	Asia
1092	03-351	Nepal	Rupandehi	3	West	Rupandehi areas	extreme temperature	Asia
1093	03-351	Nepal	Parsa	3	Central	Parsa	extreme temperature	Asia
1094	03-351	Nepal	Sarlahi	3	Central	Sarlahi areas	extreme temperature	Asia
1095	03-353	Nepal	Saptari	3	East	SAptari	extreme temperature	Asia
1096	03-353	Nepal	Siraha	3	East	Siraha regions	extreme temperature	Asia
1097	03-371	Pakistan	Rahimyar Khan	3	Punjab	Rahim Yar Khan District districts	extreme temperature	Asia
1098	03-54	Bangladesh	Haripur	3	Rangpur	Haripur	extreme temperature	Asia
1099	03-54	Bangladesh	Dimla	3	Rangpur	Dimla	extreme temperature	Asia
1100	03-54	Bangladesh	Ranisankail	3	Rangpur	Ranisenkail	extreme temperature	Asia
1101	03-54	Bangladesh	Gobindaganj	3	Rangpur	Gabindaganj	extreme temperature	Asia
1102	03-54	Bangladesh	Raumari	3	Rangpur	Roumari	extreme temperature	Asia
1103	03-54	Bangladesh	Fulbari	3	Rangpur	Fulbari	extreme temperature	Asia
1104	03-54	Bangladesh	Jaldhaka	3	Rangpur	Jaldhaka	extreme temperature	Asia
1105	03-54	Bangladesh	Fulchhari	3	Rangpur	Fulchari	extreme temperature	Asia
1106	03-54	Bangladesh	Debiganj	3	Rangpur	Debiganj	extreme temperature	Asia
1107	03-54	Bangladesh	Sadullapur	3	Rangpur	Sadullapu	extreme temperature	Asia
1108	03-54	Bangladesh	Chilmari	3	Rangpur	Chilmari	extreme temperature	Asia
1109	03-54	Bangladesh	Sundarganj	3	Rangpur	Sundarganj	extreme temperature	Asia
1110	03-54	Bangladesh	Patgram	3	Rangpur	Patgram	extreme temperature	Asia
1111	03-54	Bangladesh	Aditmari	3	Rangpur	Aditmari	extreme temperature	Asia
1112	03-54	Bangladesh	Tentulia	3	Rangpur	Tentulia	extreme temperature	Asia
1113	03-54	Bangladesh	Saghatta	3	Rangpur	Saghata	extreme temperature	Asia
1114	03-54	Bangladesh	Hatibandha	3	Rangpur	Hatibandha	extreme temperature	Asia
1115	03-54	Bangladesh	Biral	3	Rangpur	Biral	extreme temperature	Asia
1116	03-54	Bangladesh	Baliadangi	3	Rangpur	Baliadangi	extreme temperature	Asia
1117	03-54	Bangladesh	Atwari	3	Rangpur	Atwari	extreme temperature	Asia
1118	03-54	Bangladesh	Ulipur	3	Rangpur	Ulipur	extreme temperature	Asia
1119	03-54	Bangladesh	Damurhuda	3	Khulna	Damurhuda	extreme temperature	Asia
1120	03-55	Bangladesh	Nazirpur	3	Barisal	Nazirpur upazila	extreme temperature	Asia
1121	03-55	Bangladesh	Domar	3	Rangpur	Domar upazila	extreme temperature	Asia
1122	03-55	Bangladesh	Ishwardi	3	Rajshahi	Ishwardi city	extreme temperature	Asia
1123	03-55	Bangladesh	Kalaroa	3	Khulna	Kalaroa upazila	extreme temperature	Asia
1124	03-55	Bangladesh	Tarail	3	Dhaka	Tarail upazila	extreme temperature	Asia
1125	03-55	Bangladesh	Tentulia	3	Rangpur	Tetulia upazila	extreme temperature	Asia
1126	03-71	Belgium	Leuven	3	Vlaanderen	Leuven city	extreme temperature	Europe
1127	03-80	Bolivia	Colquechaca	3	Potosi	Colquechaca area	extreme temperature	South America
1128	03-80	Bolivia	Llallagua	3	Potosi	Llallagua areas	extreme temperature	South America
1129	03-80	Bolivia	Uncia	3	Potosi	Uncía	extreme temperature	South America
1130	03-80	Bolivia	Quime	3	La Paz	Quime village	extreme temperature	South America
1131	03-80	Bolivia	Tomave	3	Potosi	Tomave area	extreme temperature	South America
1132	03-81	Bosnia And Herzegovina	Capljina	3	Federacija Bosna I Hercegovina	Capljina cities	extreme temperature	Europe
1133	03-81	Bosnia And Herzegovina	Neum	3	Federacija Bosna I Hercegovina	Neum	extreme temperature	Europe
1134	03-81	Bosnia And Herzegovina	Bileca	3	Repuplika Srpska	Bileca districts	extreme temperature	Europe
1135	03-81	Bosnia And Herzegovina	Stolac	3	Federacija Bosna I Hercegovina	Stolac	extreme temperature	Europe
1136	03-81	Bosnia And Herzegovina	Citluk	3	Federacija Bosna I Hercegovina	Citluk	extreme temperature	Europe
1137	03-82	Bosnia And Herzegovina	Zenica	3	Federacija Bosna I Hercegovina	Zenica city	extreme temperature	Europe
1138	03-84	Bosnia And Herzegovina	Istocni Stari Grad	3	Repuplika Srpska	Stari Grad	extreme temperature	Europe
1139	03-84	Bosnia And Herzegovina	Kalinovik	3	Repuplika Srpska	Kalinovik	extreme temperature	Europe
1140	03-84	Bosnia And Herzegovina	Han Pijesak	3	Repuplika Srpska	Han Pijesak districts	extreme temperature	Europe
1141	03-84	Bosnia And Herzegovina	Cajnice	3	Repuplika Srpska	Cajnice	extreme temperature	Europe
1142	03-84	Bosnia And Herzegovina	Sokolac	3	Repuplika Srpska	Sokolac	extreme temperature	Europe
1143	04-103	China	Nyingchi	3	Xizang	Eastern Tibet	landslide	Asia
1144	04-103	China	Bomi	3	Xizang	Bomi Region	landslide	Asia
1145	04-111	China	Yingjiang	3	Yunnan	Yingjiang Xian area	landslide	Asia
1146	04-113	China	Zhenyuan Yi, Hani And Lahu	3	Yunnan	Zhenyuan Yi-Hani-Lahu Zizhi area	landslide	Asia
1147	04-114	China	Mingshan	3	Sichuan	Mingshan Xian area	landslide	Asia
1148	04-115	China	Yongsheng	3	Yunnan	Yongsheng Xian area	landslide	Asia
1149	04-121	China	Xianfeng	3	Hubei	Xianfeng Xian area	landslide	Asia
1150	04-122	China	Wuding	3	Yunnan	Yichikou village	landslide	Asia
1151	04-123	China	Danba	3	Sichuan	Danba area	landslide	Asia
1152	04-123	China	Shimian	3	Sichuan	Shimian area	landslide	Asia
1153	04-124	China	Sansui	3	Guizhou	Sansui area	landslide	Asia
1154	04-127	China	Badong	3	Hubei	Badong area	landslide	Asia
1155	04-128	China	Huocheng	3	Xinjiang Uygur	Huocheng area	landslide	Asia
1156	04-131	China	Xiangfen	3	Shanxi	Xiangfen area	landslide	Asia
1157	04-132	China	Qingchuan	3	Sichuan	Qingchuan area	landslide	Asia
1158	04-132	China	Wenchuan	3	Sichuan	Wenchuan area	landslide	Asia
1159	04-132	China	Kangding	3	Sichuan	Kangding area	landslide	Asia
1160	04-132	China	Beichuan Qiang	3	Sichuan	Beichuan area	landslide	Asia
1161	04-134	China	Zhongyang	3	Shanxi	Zhongyang Xiang area	landslide	Asia
1162	04-136	China	Hanyuan	3	Sichuan	Hanyuan Xian area	landslide	Asia
1163	04-138	China	Guanling Buyei And Miao	3	Guizhou	Dazhai village	landslide	Asia
1164	04-139	China	Hanyuan	3	Sichuan	Hanyuan Xian area	landslide	Asia
1165	04-140	China	Wenchuan	3	Sichuan	Wenchuan area	landslide	Asia
1166	04-141	China	Gongshan Derung And Nu	3	Yunnan	Gongshan Dulong-Nu Zizhixia area	landslide	Asia
1167	04-142	China	Zizhou	3	Shaanxi	Shuanghuyu village	landslide	Asia
1168	04-142	China	Yulin	3	Shaanxi	Yulin district	landslide	Asia
1169	04-143	China	Zhugqu	3	Gansu	Zhouqu Xian area	landslide	Asia
1170	04-146	China	Lueyang	3	Shaanxi	Lueyang area	landslide	Asia
1171	04-148	China	Maizhokunggar	3	Xizang	Mozhugongka Xian area	landslide	Asia
1172	04-149	China	Sinan	3	Guizhou	Sinan area	landslide	Asia
1173	04-151	China	Fuquan	3	Guizhou	Fuquan Shi area	landslide	Asia
1174	04-158	China	Mao	3	Sichuan	Mao County	landslide	Asia
1175	04-333	Indonesia	Ayah	3	Jawa Tengah	Ayah area	landslide	Asia
1176	04-337	Indonesia	Kadungora	3	Jawa Barat	Nenggeng	landslide	Asia
1177	04-339	Indonesia	Makale	3	Sulawesi Selatan	Makale	landslide	Asia
1178	04-341	Indonesia	Bagelen	3	Jawa Tengah	Bagelen villages	landslide	Asia
1179	04-341	Indonesia	Loano	3	Jawa Tengah	Loano	landslide	Asia
1180	04-350	Indonesia	Tahuna	3	Sulawesi Utara	Tahuna	landslide	Asia
1181	04-353	Indonesia	Sekotong Tengah	3	Nusa Tenggara Barat	Buwun Mas village	landslide	Asia
1182	04-359	Indonesia	Jasinga	3	Jawa Barat	Pangradin village	landslide	Asia
1183	04-367	Indonesia	Sibolangit	3	Sumatera Utara	Sibolangit	landslide	Asia
1184	04-368	Indonesia	Nanggalo	3	Sumatera Barat	Nanggalo	landslide	Asia
1185	04-368	Indonesia	Padang Barat	3	Sumatera Barat	Padang Burat	landslide	Asia
1186	04-368	Indonesia	Bungus Teluk Kabung	3	Sumatera Barat	Bungus Teluk Kabung	landslide	Asia
1187	04-368	Indonesia	Padang Timur	3	Sumatera Barat	Padang Timur	landslide	Asia
1188	04-368	Indonesia	Koto Tangah	3	Sumatera Barat	Koto Tangah	landslide	Asia
1189	04-368	Indonesia	Lubuk Begalung	3	Sumatera Barat	Lubuk Bengalung	landslide	Asia
1190	04-368	Indonesia	Padang Selatan	3	Sumatera Barat	Padang Selatan	landslide	Asia
1191	04-371	Indonesia	Wanareja	3	Jawa Tengah	Wanarej	landslide	Asia
1192	04-371	Indonesia	Cepu	3	Jawa Tengah	Cepu District	landslide	Asia
1193	04-379	Italy	Longarone	3	Veneto	Longarone	landslide	Europe
1194	04-384	Italy	Montagna In Valtellina	3	Lombardia	Valtellina	landslide	Europe
1195	04-384	Italy	Valdisotto	3	Lombardia	Sant'Antonio	landslide	Europe
1196	04-388	Italy	Ischia	3	Campania	Ischia town	landslide	Europe
1197	04-389	Italy	Saponara	3	Sicily	Saponara town	landslide	Europe
1198	04-453	Myanmar	Kalaw	3	Shan	Kalaw area	landslide	Asia
1199	04-455	Myanmar	Tonzang	3	Chin	Tonzang village	landslide	Asia
1200	04-455	Myanmar	Falam	3	Chin	Falam district	landslide	Asia
1201	04-467	Nepal	Kaski	3	West	Kaski	landslide	Asia
1202	04-467	Nepal	Jajarkot	3	Mid-Western	Jajarkot	landslide	Asia
1203	04-467	Nepal	Dailekh	3	Mid-Western	Dailekh	landslide	Asia
1204	04-467	Nepal	Gulmi	3	West	Gumil	landslide	Asia
1205	04-467	Nepal	Solukhumbu	3	East	Soluklumbu	landslide	Asia
1206	04-467	Nepal	Lamjung	3	West	Lamjung	landslide	Asia
1207	04-467	Nepal	Arghakhanchi	3	West	Arghakhanchi	landslide	Asia
1208	04-467	Nepal	Okhaldhunga	3	East	Okhaldhunga	landslide	Asia
1209	04-470	Nepal	Kathmandu	3	Central	Kathmandu	landslide	Asia
1210	04-470	Nepal	Dhankuta	3	East	Dhankuta areas	landslide	Asia
1211	04-470	Nepal	Bhojpur	3	East	Bhojpur	landslide	Asia
1212	04-470	Nepal	Kavrepalanchok	3	Central	Kavrepalanchock	landslide	Asia
1213	04-470	Nepal	Makwanpur	3	Central	Makwanpur areas	landslide	Asia
1214	04-470	Nepal	Taplejung	3	East	Taplejung area	landslide	Asia
1215	04-470	Nepal	Syangja	3	West	Syangja area	landslide	Asia
1216	04-470	Nepal	Sindhupalchok	3	Central	Sindhupalchowk	landslide	Asia
1217	04-470	Nepal	Mahottari	3	Central	Mahottari areas	landslide	Asia
1218	04-470	Nepal	Lalitpur	3	Central	Lalitpur areas	landslide	Asia
1219	04-470	Nepal	Khotang	3	East	Khotang area	landslide	Asia
1220	04-472	Nepal	Nawalparasi	3	West	Nawalparasi area	landslide	Asia
1221	04-472	Nepal	Kailali	3	Far-Western	Kailali areas	landslide	Asia
1222	04-472	Nepal	Bardiya	3	Mid-Western	Bardiya areas	landslide	Asia
1223	04-472	Nepal	Banke	3	Mid-Western	Banke	landslide	Asia
1224	04-472	Nepal	Tanahu	3	West	Tanahun area	landslide	Asia
1225	04-472	Nepal	Achham	3	Far-Western	Achham	landslide	Asia
1226	04-475	Nepal	Rukum	3	Mid-Western	Rukum area	landslide	Asia
1227	04-476	Nepal	Rasuwa	3	Central	Rasuwa area	landslide	Asia
1228	04-476	Nepal	Nuwakot	3	Central	Narjamandap village	landslide	Asia
1229	04-476	Nepal	Kaski	3	West	Pokhara Sumetropolis area	landslide	Asia
1230	04-48	Bangladesh	Rangunia	3	Chittagong	Rangunia	landslide	Asia
1231	04-48	Bangladesh	Teknaf	3	Chittagong	Teknaf	landslide	Asia
1232	04-48	Bangladesh	Chandanaish	3	Chittagong	Chandanaish	landslide	Asia
1233	04-480	Nepal	Myagdi	3	West	Myagdi area	landslide	Asia
1234	04-480	Nepal	Kaski	3	West	Kaski area	landslide	Asia
